id,resistance,vitesse,satiete,vision,time_lived,food_eaten,distance_traveled,nb_minos,ratio_food
32.0,1.6651743962354684,8.454083695670823,0.7007714852860847,153.87645540728164,148.0,1.0,2121.9750076133714,70,0.1111111111111111
33.0,0.9229743354995843,10.816713675271322,0.1,301.9661444581315,110.0,1.0,1806.391183770312,70,0.1111111111111111
34.0,3.000729552031671,5.636162852174679,0.1,277.3333734630718,203.0,4.0,2012.110138226371,70,0.1111111111111111
35.0,2.178353314090586,8.062144190365,0.3957054192918372,252.95111624428006,112.0,0.0,1273.8187820776668,70,0.1111111111111111
36.0,2.1797569184053067,9.800735890022771,1.710933888339117,267.1659368269569,108.0,0.0,1538.7155347335718,70,0.1111111111111111
37.0,1.2922158606823642,6.324281823844628,1.8869072359247612,226.8183231667314,117.0,0.0,1378.6934375981277,70,0.1111111111111111
38.0,4.041807414652093,8.025326868105534,1.4165423131703274,234.04253380494114,112.0,0.0,1219.8496839520394,70,0.1111111111111111
39.0,0.9364261274531436,10.667343067738848,1.055010509363786,235.97738168578613,84.0,0.0,1536.097401754393,70,0.1111111111111111
40.0,1.6459968196469625,9.06844259959478,0.8165965579933546,247.14838376741596,193.0,3.0,2339.658190695453,70,0.1111111111111111
41.0,1.6554072274464955,6.410329658770435,0.2364232056220924,236.06940516628185,115.0,0.0,1198.7316461900753,70,0.1111111111111111
42.0,3.290002604716722,8.053449104028438,1.3402244932407195,300.1421623490829,115.0,0.0,1417.407042309008,70,0.1111111111111111
43.0,2.8920249279393295,12.233776868799506,1.61906058660841,295.3805659163297,226.0,5.0,3755.769498721424,70,0.1111111111111111
44.0,1.586991463312943,7.368192093572401,0.9892350896472587,286.46158866462906,119.0,0.0,1547.320339650199,70,0.1111111111111111
45.0,3.944243938632157,9.897178339966516,0.9469041866058481,167.0627539140047,147.0,2.0,2216.9679481525063,70,0.1111111111111111
46.0,3.108770376991921,7.664435734192195,0.46605444672203233,241.49586449598186,116.0,0.0,1195.6519745339856,70,0.1111111111111111
47.0,0.9530293184246204,8.560756625074083,0.7465557898123423,309.7747082767918,107.0,1.0,1609.4222455139345,70,0.1111111111111111
48.0,2.4296109630046554,9.563490062796578,1.002707320063949,255.01507867352927,103.0,0.0,1654.483780863807,70,0.1111111111111111
49.0,0.6723344249177048,7.742232905808292,0.9861549747838997,161.74493121503363,65.0,0.0,820.6766880156769,70,0.1111111111111111
50.0,3.0284065585924056,8.900073302649574,1.399404161188682,194.7775204521702,140.0,1.0,2251.7185455703498,70,0.1111111111111111
51.0,2.1913431744988565,4.260215308359932,0.8823196805306843,227.56736096500256,170.0,1.0,1295.1054537414088,70,0.1111111111111111
52.0,0.21762975098800008,9.99978190132128,1.2371642494694204,288.43572483619073,21.0,0.0,349.9923665462449,70,0.1111111111111111
53.0,4.301561006553662,7.71802584871669,1.0014057269803442,222.40867136761486,138.0,1.0,1535.8871438946237,70,0.1111111111111111
54.0,0.8355803110325501,11.785830151698665,1.5497013311222094,290.5484958850879,75.0,0.0,1296.4413166868542,70,0.1111111111111111
55.0,0.622251853662769,6.736266247981597,0.45282272693365766,177.05200503888665,66.0,0.0,680.3628910461401,70,0.1111111111111111
56.0,0.35927555146915324,8.002849580698873,1.0526929699735086,172.61782836472014,37.0,0.0,416.1481781963411,70,0.1111111111111111
57.0,1.1755731328813281,8.804501148884787,0.771926801766907,190.82148953480436,188.0,3.0,2465.260321687746,70,0.1111111111111111
58.0,1.5575755794099182,4.6878304790874665,1.991167719116342,212.64810882160202,179.0,1.0,1420.412635163505,70,0.1111111111111111
59.0,2.1893319112181118,10.44707563896296,0.9405262063191201,208.0115461941458,207.0,4.0,3322.1700531902106,70,0.1111111111111111
60.0,1.5698547092092556,8.933590468757131,0.1,192.1020451361006,135.0,1.0,1804.5852746889325,70,0.1111111111111111
61.0,0.8074303610919782,7.397621267416737,0.2716745648483573,216.6207363563205,73.0,0.0,843.328824485509,70,0.1111111111111111
62.0,2.243131761607938,8.750518598324307,0.7394760077200616,284.82133441602923,113.0,0.0,1540.0912733050818,70,0.1111111111111111
63.0,1.0116718191380167,6.351182087942943,0.8879203596072974,214.59984147178602,217.0,3.0,2064.1341785814657,70,0.1111111111111111
64.0,1.4083140196527264,7.069628953980924,0.9459883885635523,260.9957535116282,110.0,0.0,1392.7169039342434,70,0.1111111111111111
65.0,1.9650551007185493,8.632250425831499,1.3018241216298594,183.50001546973792,143.0,1.0,1812.7725894246066,70,0.1111111111111111
66.0,2.055891215586711,5.995117485449035,0.3259034652465175,227.0977123634383,128.0,0.0,1228.9990845170507,70,0.1111111111111111
67.0,1.7030926728338216,7.608234098830968,0.1,318.9335735223592,112.0,0.0,1171.6680512199684,70,0.1111111111111111
68.0,0.5891112964403329,8.609204521210382,0.34118189553564493,240.16709267988335,54.0,0.0,533.770680315043,70,0.1111111111111111
69.0,2.2819208642944653,8.18891810346681,1.0694419269249635,228.91964221402412,118.0,0.0,1695.1060474176356,70,0.1111111111111111
0.0,2.4897841251920374,13.412279057903305,1.7241976281428757,169.37651801895686,181.0,3.0,3353.0697644758106,70,0.07692307692307693
1.0,2.2634201773817018,5.66347084790185,0.6371388657362639,215.09182270312112,134.0,0.0,1161.0115238198814,70,0.07692307692307693
2.0,1.8449774257809772,10.505036477906174,1.5369342993237889,262.68020034329834,194.0,3.0,2941.410213813749,70,0.07692307692307693
3.0,1.2790777391176982,8.731131200334929,2.1794612677184397,143.7696514247856,109.0,1.0,1449.3677792555966,70,0.07692307692307693
4.0,2.58780731425404,6.672860820858364,1.224736596097453,240.75417136695847,120.0,0.0,954.2190973827436,70,0.07692307692307693
5.0,2.1443343689885017,8.979856211003044,1.579132524275455,290.5449652170164,105.0,1.0,1499.6359872375135,70,0.07692307692307693
6.0,1.5250636856692235,8.603153487653733,1.605655419091675,211.14026487435325,195.0,2.0,2589.549199783783,70,0.07692307692307693
7.0,3.042903602831278,5.560008586404375,1.4232695609458328,318.425753823017,128.0,1.0,1045.281614244021,70,0.07692307692307693
8.0,0.1,11.312103865273645,0.6575624510678457,149.0764015772872,12.0,0.0,158.36945411383104,70,0.07692307692307693
9.0,2.926123706700463,9.83405529657273,1.6430215293154067,208.51431990021533,138.0,1.0,1986.4791699077023,70,0.07692307692307693
10.0,1.3340923279186154,8.252181278574664,0.6795595499607043,274.56581508994987,106.0,0.0,1287.3402794576461,70,0.07692307692307693
11.0,3.4377165987114013,7.783024396749667,0.6934582089263105,220.1220532399086,159.0,2.0,1961.322147980909,70,0.07692307692307693
12.0,0.5725419673833403,6.897847078022602,1.0323659046197768,209.8791856626239,58.0,0.0,710.4782490363269,70,0.07692307692307693
13.0,3.3353220167085937,7.999317236819693,0.9679786092144639,211.96732325242868,113.0,0.0,1255.8928061806937,70,0.07692307692307693
14.0,2.82798373052955,10.557249247464437,0.5636001970447939,277.2957747442271,123.0,1.0,2048.1063540080963,70,0.07692307692307693
15.0,1.8597038737783924,9.477348535644886,0.5878027213776056,294.9984607184437,111.0,0.0,1791.2188732368893,70,0.07692307692307693
16.0,1.6026092949212571,6.166431269101614,0.5265318741700311,217.19997031011434,113.0,0.0,1017.4611594017674,70,0.07692307692307693
17.0,3.1987784398757118,7.603012274735302,0.9399305655796238,325.4823710691246,115.0,0.0,1353.3361849028795,70,0.07692307692307693
18.0,2.2857821168138432,6.4300737268944586,1.5873447720823255,223.09125596897067,120.0,0.0,1054.532091210689,70,0.07692307692307693
19.0,3.440767823611176,8.678357953453855,0.7088247359533502,218.86781435643172,131.0,1.0,1822.455170225304,70,0.07692307692307693
20.0,2.4570647369136394,4.878982466531091,1.594359188714384,285.5461823808799,202.0,2.0,1644.217091220985,70,0.07692307692307693
21.0,1.1725501881995153,6.89064325984325,1.122731511058382,143.43867266217876,106.0,0.0,861.3304074804081,70,0.07692307692307693
22.0,1.6348357406878196,6.1119807479676735,0.39323023310952976,195.40626312157403,119.0,0.0,1295.739918569145,70,0.07692307692307693
23.0,0.8350425861991104,6.930909307307871,1.3004147408451168,248.3826188992978,93.0,1.0,963.3963937157912,70,0.07692307692307693
24.0,0.9903693847826518,10.954995693225149,0.7043009021768485,237.04875246277254,80.0,0.0,1117.4095607089628,70,0.07692307692307693
25.0,4.167666948750528,11.479818152420936,0.46691093835792885,235.1078054410783,127.0,2.0,1894.1699951494522,70,0.07692307692307693
26.0,1.8648572908991055,7.624096586265165,1.1401834999115978,139.7393323530755,120.0,0.0,1479.0747377354378,70,0.07692307692307693
27.0,0.5440375109547029,10.849033948965648,1.4524687834484706,152.05057338810525,55.0,0.0,976.4130554069064,70,0.07692307692307693
28.0,3.287381084173644,9.142652913672569,1.6247827125998906,262.587519594132,194.0,3.0,2660.5119978786997,70,0.07692307692307693
29.0,0.1,6.105969857267637,0.48467187464596895,237.31295684930694,12.0,0.0,146.5432765744233,70,0.07692307692307693
30.0,2.979343046545861,8.289320398638763,1.0044211908847909,256.6492614421692,116.0,0.0,1359.4485453767545,70,0.07692307692307693
31.0,1.8311047685771933,9.43371819179293,0.9156409953736243,208.35260091774865,113.0,0.0,1462.2263197278992,70,0.07692307692307693
32.0,2.189512648360203,9.381309230338669,1.2672097250342949,235.8362675620165,107.0,0.0,1622.9664968485909,70,0.07692307692307693
33.0,2.230619780889677,7.97971216697505,0.8369431123726632,258.62083473763437,165.0,2.0,1691.6989793987186,70,0.07692307692307693
34.0,2.697174333399592,9.160722492290041,0.7251307098814515,260.7802133459212,104.0,0.0,1539.0013787047235,70,0.07692307692307693
35.0,2.0911803194140246,6.244806022186407,2.349336813105182,217.78140262855692,170.0,1.0,1642.3839838350184,70,0.07692307692307693
36.0,0.2691134930804664,7.046232371878379,0.6609614072104744,185.91498923082705,29.0,0.0,408.6814775689458,70,0.07692307692307693
37.0,3.8223901362447332,6.713636879810395,1.063995775423106,187.12992140483036,128.0,0.0,1396.4364710005632,70,0.07692307692307693
38.0,0.1,5.844167732660067,1.1535246313549046,265.2936541928682,12.0,0.0,140.26002558384158,70,0.07692307692307693
39.0,1.652608290263786,6.09694883791886,0.7814683661695458,294.2508998839078,125.0,0.0,1170.6141768804218,70,0.07692307692307693
40.0,2.1292693050531586,6.789172996739178,1.3281411327407187,140.09795643825657,122.0,0.0,1099.8460254717427,70,0.07692307692307693
41.0,0.8829156040479205,7.138581336194573,1.7135008276932815,273.16742984035085,85.0,0.0,1027.9557124120163,70,0.07692307692307693
42.0,0.9504116239280054,8.519090070690726,1.672987821915879,207.08926621061318,90.0,0.0,1363.054411310514,70,0.07692307692307693
43.0,1.8867594683572255,4.655152537829778,0.8478356578608762,260.46371695968895,125.0,0.0,730.8589484392743,70,0.07692307692307693
44.0,0.47833121114158517,10.19396560660822,1.2065070909844937,243.21194358435775,44.0,0.0,795.1293173154418,70,0.07692307692307693
45.0,3.1379953662785547,6.498978837157428,0.1,217.4418559306009,122.0,0.0,1377.7835134773766,70,0.07692307692307693
46.0,3.941772899859894,9.671141910275633,1.6196985662107646,332.2214963166181,132.0,1.0,1837.5169629523634,70,0.07692307692307693
47.0,1.7085723421586114,8.115366302514174,0.9632000773045732,255.59462097037695,204.0,3.0,2669.955513527162,70,0.07692307692307693
48.0,0.33504746426893584,8.175453681642457,1.2199331939020976,165.64500857748362,35.0,0.0,572.2817577149724,70,0.07692307692307693
49.0,3.347440191263497,7.988959341082241,1.640260707368951,226.26057893400707,113.0,0.0,1390.078925348306,70,0.07692307692307693
50.0,2.795052754026709,6.249644992613863,1.1402881927389048,175.30367388852454,127.0,0.0,1343.673673411981,70,0.07692307692307693
51.0,2.025766154499132,7.772305877921774,1.5592801540826278,302.3740749361423,116.0,0.0,1445.648893293451,70,0.07692307692307693
52.0,2.3164551440699523,7.221381572623769,0.9527686375443112,184.12517343267797,176.0,2.0,2050.8723666251576,70,0.07692307692307693
53.0,1.3535561947248618,6.198128555165043,0.7648503678774695,239.49118688217035,118.0,0.0,1115.663139929706,70,0.07692307692307693
54.0,3.002214336334546,8.490619656750972,1.4218498431648183,305.88009082771833,112.0,0.0,1451.8959613044185,70,0.07692307692307693
55.0,1.9986137825749193,3.8779233067504437,0.8648977884334124,241.73693087177503,132.0,0.0,845.3872808715942,70,0.07692307692307693
56.0,1.7592195844691036,7.253352974677906,1.2390000993918313,240.4148225321553,220.0,3.0,2255.7927751248294,70,0.07692307692307693
57.0,1.9479394457559487,7.20793748383982,0.9687745489182719,235.9375439017694,148.0,1.0,1773.1526210245856,70,0.07692307692307693
58.0,1.2624361076467998,9.3488097640731,1.1266885433927094,264.87049062449637,106.0,0.0,1486.460752487624,70,0.07692307692307693
59.0,3.2387964878110607,6.435474007336724,0.9615657406709802,287.7409399089342,156.0,1.0,1505.9009177168018,70,0.07692307692307693
60.0,2.4851580325630938,6.8831893246851195,1.0897868537870408,301.53565589628965,113.0,0.0,1349.1051076382844,70,0.07692307692307693
61.0,2.4019574815362956,5.455928565512924,0.5952968889502084,257.6898138789532,127.0,0.0,1238.4957843714405,70,0.07692307692307693
62.0,1.3412501538577652,11.021618720700054,1.5028918716258883,167.86319702138974,195.0,4.0,2799.491155057816,70,0.07692307692307693
63.0,2.2165409490310357,5.855124057861406,1.0273688988851837,312.37822405637934,163.0,1.0,1457.925890407484,70,0.07692307692307693
64.0,3.581518247638609,9.294797590572896,0.7157698964665943,258.6209366864168,125.0,1.0,2165.6878386034823,70,0.07692307692307693
65.0,1.6681702132059613,9.658447159609224,0.5466118110865643,297.4931317770548,132.0,1.0,1564.6684398566965,70,0.07692307692307693
66.0,2.436845243259882,8.308775480716843,0.9694461873070769,240.9393110260269,138.0,1.0,2077.1938701792046,70,0.07692307692307693
67.0,2.4980991451954093,6.444804560291663,1.0983442278649764,305.04319295511556,124.0,0.0,1250.292084696586,70,0.07692307692307693
68.0,3.6898615269656583,11.247025766582075,0.2933146843111134,242.22982067733554,116.0,1.0,2035.7116637513527,70,0.07692307692307693
69.0,0.1,9.699246794139043,1.033739935061896,290.5375156416427,11.0,0.0,213.38342947105895,70,0.07692307692307693
0.0,1.2023415876050687,10.419630505606586,1.5566543967168354,117.11913976791466,103.0,0.0,1364.9715962344649,70,0.058823529411764705
1.0,0.730074693967685,6.715520438462561,0.4991306886430106,290.75718415401604,67.0,0.0,839.4400548078205,70,0.058823529411764705
2.0,1.1444168215297408,5.125543044824118,1.7059013784719363,239.42952654654664,117.0,0.0,994.3553506958763,70,0.058823529411764705
3.0,1.9564265081350956,8.401159469088974,1.6250051121757807,233.09091658291098,191.0,2.0,2579.1559570103236,70,0.058823529411764705
4.0,2.0915920424306003,10.740799471805982,1.0338453062233248,232.92387502405307,127.0,1.0,1847.4175091506293,70,0.058823529411764705
5.0,2.0888030954717896,6.765058200442919,0.29792766521773406,283.4465044159054,135.0,1.0,1319.1863490863648,70,0.058823529411764705
6.0,2.236103160884796,6.576994668415664,1.2330524445532753,317.3641453098829,116.0,0.0,1137.8200776359063,70,0.058823529411764705
7.0,1.7677252820082314,5.444737112839863,0.1,252.51558823289503,126.0,0.0,1088.9474225679762,70,0.058823529411764705
8.0,1.5443101063001585,7.574783855063796,1.0523056300850915,243.46970271619665,115.0,0.0,1128.6427944045015,70,0.058823529411764705
9.0,2.2769585802131074,9.223635720256873,1.2906068880633073,217.29462639911134,110.0,0.0,1282.085365115706,70,0.058823529411764705
10.0,2.1232142489186323,6.930202647390165,0.7896387301172021,193.1756761682031,146.0,1.0,1531.5747850732257,70,0.058823529411764705
11.0,1.7752592365248734,8.670639615984388,1.1390948508841756,171.96708863066587,111.0,0.0,1734.1279231968758,70,0.058823529411764705
12.0,0.1,8.076318060047532,0.5063950085910918,103.80465254967457,13.0,1.0,145.37372508085554,70,0.058823529411764705
13.0,2.290604544221761,8.139583827104682,1.051927853813697,183.00362304569552,143.0,1.0,1847.6855287527587,70,0.058823529411764705
14.0,1.949222986593911,7.313763466091189,0.44040932670359667,230.5476612114499,117.0,0.0,1440.811402819965,70,0.058823529411764705
15.0,2.4768716560826047,5.5121904375073605,1.2371365546917104,286.262223613899,113.0,0.0,738.633518625985,70,0.058823529411764705
16.0,3.2181298448622657,4.435930738095575,0.1,146.49480434424572,132.0,0.0,993.6484853334033,70,0.058823529411764705
17.0,1.993622043909543,5.195105798725615,0.35895511898225585,239.05392929319558,115.0,0.0,836.4120335948252,70,0.058823529411764705
18.0,3.649531062985939,9.389549355482604,1.7411363298282825,329.5111638601908,220.0,4.0,3352.0691199073153,70,0.058823529411764705
19.0,3.046685508350106,7.614404950846063,1.1043983812497433,262.9545966164139,116.0,0.0,1553.3386099726026,70,0.058823529411764705
20.0,1.2949079497382119,9.800310239145114,1.3000438736406323,160.29073181175556,106.0,0.0,1715.0542918503957,70,0.058823529411764705
21.0,1.4511513560251053,11.29975589981078,0.9653827120151081,310.6331110915609,92.0,0.0,1559.3663141738905,70,0.058823529411764705
22.0,2.977892490594814,4.27369045332459,0.728906421234607,280.86558148223673,128.0,0.0,1008.5909469845988,70,0.058823529411764705
23.0,0.9626415447848182,4.3348117646758535,1.24460485429309,198.76612933747836,98.0,0.0,754.2572470535965,70,0.058823529411764705
24.0,2.5148928842442757,4.257445473298778,0.599206923293518,223.2138369152064,138.0,0.0,987.727349805312,70,0.058823529411764705
25.0,2.6396763842664286,6.650884667825274,0.9143928207405472,234.87526802113354,146.0,1.0,1676.0229362919674,70,0.058823529411764705
26.0,3.015268559893231,5.9372932091447534,1.42236483388653,221.12191018503594,128.0,0.0,1205.2705214563862,70,0.058823529411764705
27.0,0.8876466561076399,8.941661908173298,1.5991949469431779,198.03561228171256,78.0,0.0,760.041262194729,70,0.058823529411764705
28.0,2.6301906847308008,8.43801126531377,1.4476986763246524,304.5338637593889,170.0,2.0,2438.5852556756727,70,0.058823529411764705
29.0,1.896610648798786,6.096002593465455,0.7973677293393618,251.34439024061595,125.0,0.0,1335.0245679689353,70,0.058823529411764705
30.0,2.7295093186485815,8.346467811493703,1.5152655603257172,255.18229633004177,204.0,3.0,2812.759652473389,70,0.058823529411764705
31.0,1.4068810430520156,6.360895837276521,1.3717773053726272,293.0991745892173,125.0,0.0,1348.5099175026241,70,0.058823529411764705
32.0,1.641587178543252,6.881641337400055,0.6884286138357671,248.83428811347778,117.0,0.0,1197.4055927076104,70,0.058823529411764705
33.0,1.0868962735774734,6.682879730298847,1.2339257037158737,240.9274360438116,97.0,0.0,1189.5525919931924,70,0.058823529411764705
34.0,0.5709941563158818,5.144326134173401,1.4886018566416703,164.24685804472676,58.0,0.0,596.7418315641154,70,0.058823529411764705
35.0,2.168311917221833,6.10457262563666,0.49097343984460995,353.03484698478974,144.0,1.0,1587.1888826655286,70,0.058823529411764705
36.0,1.5984133860754357,8.115126600822443,1.0185599908360385,223.32232113612258,180.0,2.0,2507.57411965412,70,0.058823529411764705
37.0,1.8766638085457847,5.1615178231868075,1.1512092401680007,203.21344012464488,126.0,0.0,1233.6027597416507,70,0.058823529411764705
38.0,1.9005092418641258,7.565512743979981,0.9593177438755496,205.54730636857553,114.0,0.0,1422.3163958682364,70,0.058823529411764705
39.0,2.097536863770374,7.672850959441854,0.46834768668183147,243.0020344261253,112.0,0.0,1327.4032159834358,70,0.058823529411764705
40.0,3.7620085328891286,8.474246857215736,1.0140789448343752,307.24966426554647,135.0,1.0,1915.179789730761,70,0.058823529411764705
41.0,2.8465875797158606,10.035598271324016,1.2244049390066918,313.30689752414173,107.0,0.0,1425.054954528012,70,0.058823529411764705
42.0,0.31909620891515256,7.821319970558997,1.329217353112837,314.78947265790384,35.0,0.0,398.8873184985086,70,0.058823529411764705
43.0,1.4674213324467038,8.368903521032935,0.773345108212537,250.63838674683308,115.0,0.0,1615.1983795593608,70,0.058823529411764705
44.0,3.0401289660289907,3.6031161186301377,0.8343032826411608,122.8969997087095,138.0,0.0,720.6232237260276,70,0.058823529411764705
45.0,1.176297073859975,7.190963110737099,0.6925339356458173,198.84233672678508,109.0,0.0,1438.1926221474228,70,0.058823529411764705
46.0,1.8590472512632004,6.039507223565925,1.0185522271659344,212.36924755321837,152.0,1.0,1546.1138492328855,70,0.058823529411764705
47.0,2.8950180920185726,10.161861092509422,0.5492381867310605,213.84834335754752,103.0,0.0,1402.3368307663034,70,0.058823529411764705
48.0,2.475823771968964,7.370771246683762,1.9393874695959363,191.62959393975652,119.0,0.0,1592.0865892836866,70,0.058823529411764705
49.0,0.4277781965987122,7.2294021493341525,2.0535971857160717,232.849533751148,45.0,1.0,563.8933676480638,70,0.058823529411764705
50.0,0.39518426558635533,7.802080256583741,0.1,241.96462739842394,46.0,0.0,522.7393771911104,70,0.058823529411764705
51.0,1.6147950037288732,5.110038893627962,0.9683564639931138,136.34487849572008,127.0,0.0,991.347545363821,70,0.058823529411764705
52.0,2.316193049674404,5.880920040163592,0.9354690017878149,163.19768624825974,126.0,0.0,964.4708865868271,70,0.058823529411764705
53.0,0.8260657138069867,9.348263517754841,0.734962562411464,164.25388085764376,76.0,0.0,1075.0503045418063,70,0.058823529411764705
54.0,1.526321874066856,7.939487363195612,1.4546207794871855,210.96069728848815,153.0,1.0,2223.056461694778,70,0.058823529411764705
55.0,1.651403716044229,7.027193205439582,0.7936190369957863,134.74971436473083,118.0,0.0,1243.8131973628072,70,0.058823529411764705
56.0,3.4904291668506735,6.496683625482113,0.3196691596737796,264.4018270197412,122.0,0.0,1123.926267208403,70,0.058823529411764705
57.0,1.839334660892428,9.167518251540589,0.41026354975358637,226.68384826896596,130.0,1.0,1815.168613805032,70,0.058823529411764705
58.0,2.588301270716764,7.486515993135864,1.1059161661605545,293.2134624522391,120.0,0.0,1392.4919747232657,70,0.058823529411764705
59.0,2.3524723241905656,5.821582649417015,0.7649379257266601,155.35925823750244,122.0,0.0,762.6273270736275,70,0.058823529411764705
60.0,0.9307613917453506,10.243949383323521,0.7239601601536878,212.61742680209602,79.0,0.0,1003.9070395657053,70,0.058823529411764705
61.0,0.7245641964442808,6.769250268080534,1.0119632898602662,226.6640162808769,137.0,2.0,1617.8508140712418,70,0.058823529411764705
62.0,1.8084071073812304,7.840708651821153,1.3433307585580516,184.3196298232822,114.0,0.0,1411.3275573278086,70,0.058823529411764705
63.0,0.1,8.411161716224584,1.6950567441762376,265.12788363319515,11.0,0.0,142.9897491758179,70,0.058823529411764705
64.0,2.019121035997349,7.973172884527049,0.6101156156829723,333.641819788733,114.0,0.0,1546.795539598242,70,0.058823529411764705
65.0,3.211339794036137,9.10183126082034,0.41749619431282425,262.737002981667,110.0,0.0,1419.8856766879685,70,0.058823529411764705
66.0,2.834167633762211,7.724766080706293,0.6939573747088903,276.0471258910778,147.0,1.0,1444.5312570920808,70,0.058823529411764705
67.0,0.2639051477686014,7.032783863870168,0.8262868794227135,154.5870968374319,29.0,0.0,379.7703286489894,70,0.058823529411764705
68.0,1.7405991564428978,6.335034206392247,1.348160518237101,291.17150764306155,116.0,0.0,975.595267784408,70,0.058823529411764705
69.0,1.5295127295033089,8.150533567638787,1.2960394732367908,249.88298300552742,143.0,1.0,1630.1067135277628,70,0.058823529411764705
0.0,1.2134167233095998,9.051419958871495,1.4019602548114554,222.39987266620824,628.0,26.0,8318.254942202913,100,1.0
1.0,2.036455761866781,9.136688340734644,0.4723053679352617,196.89550044008,842.0,42.0,11165.033152377904,100,1.0
2.0,0.43145877908843033,7.520042179050184,0.23666051262245957,116.36817065408371,49.0,0.0,564.0031634287632,100,1.0
3.0,1.6270541770536184,10.580694492057884,1.4167176110435573,264.14161948923106,1210.0,74.0,17214.789938578782,100,1.0
4.0,3.303354940923432,11.710680982412079,0.8029408642197853,180.24957993290528,932.0,56.0,14825.72212373393,100,1.0
5.0,2.8984360920217123,9.554899587809722,0.9671036396986219,304.660446583863,138.0,1.0,2168.962206432816,100,1.0
6.0,1.3471622986347338,11.158752168932129,0.8053821693326351,161.2156887023319,975.0,60.0,16124.396884107371,100,1.0
7.0,1.7738510002071939,6.236692511594844,0.8060888893890908,220.14887193994588,169.0,1.0,1646.4868230610336,100,1.0
8.0,2.6319350613409003,8.767000444076713,1.3460509684473376,157.78083639557155,1047.0,46.0,12869.95665190485,100,1.0
9.0,0.2436146613999941,6.297325369945414,1.3807116396787023,210.41252367050635,26.0,0.0,321.1635938672163,100,1.0
10.0,1.2320937748311072,9.954251296924303,1.875212862236817,195.07175504356428,724.0,39.0,10899.905170132086,100,1.0
11.0,1.8880139374308262,5.8294437224389775,1.320641308961306,175.2977123269243,138.0,0.0,1183.377075655115,100,1.0
12.0,2.5159329284058622,7.379702318549225,0.6917044527370673,281.8718843258585,234.0,4.0,2649.313132359195,100,1.0
13.0,2.69890511238209,5.812954566727024,1.1364279972966584,198.8040703091417,729.0,31.0,6527.947978434481,100,1.0
14.0,1.6192005003140761,3.641384258592409,2.0192662741623684,142.65633427037787,578.0,7.0,3215.3423003371217,100,1.0
15.0,1.427031409220258,8.874827522204356,1.6521260817447814,156.80124654805977,660.0,29.0,8999.075107515113,100,1.0
16.0,1.9287829016798914,6.307102348036728,0.9458344459990875,212.6526550047442,932.0,24.0,9561.567159623874,100,1.0
17.0,0.4655223635221686,7.555602217951893,1.6131697085820764,295.0365592615257,48.0,0.0,589.3369730002481,100,1.0
18.0,3.175752572721686,8.311784483996167,0.272427477389773,196.58941544173535,290.0,8.0,3349.6491470504716,100,1.0
19.0,1.8774675346155123,11.086500408200502,0.7804094226882636,259.7567955538643,1076.0,69.0,16529.972108627153,100,1.0
20.0,2.038868848819803,6.972826653726585,0.842164501683927,176.75396993946265,956.0,53.0,9768.930141870936,100,1.0
21.0,2.7674846591929043,9.83775048844772,1.6870806434631063,282.53196082432885,1013.0,43.0,14402.466715087792,100,1.0
22.0,2.549987808734291,6.440716925700322,1.3946822514248387,222.87218333695319,964.0,36.0,9158.69946834581,100,1.0
23.0,1.0596309766355356,5.705912741222459,1.2462217518600067,311.37033257454686,740.0,24.0,6670.21199448897,100,1.0
24.0,1.8191453357668692,10.929223466251754,1.0899574162426229,180.9740509516764,1092.0,69.0,16656.136562567557,100,1.0
25.0,3.4823786585590923,9.70547182269711,0.9066271056728872,297.4001546759746,771.0,44.0,11064.237877874866,100,1.0
26.0,1.900540743769809,7.154157912919206,1.3173607499651563,285.221868558685,643.0,18.0,6896.60822805402,100,1.0
27.0,1.8232760277039146,10.118917389770397,0.8102893392706928,221.43305139870245,558.0,23.0,8196.323085713932,100,1.0
28.0,2.4461739824063704,6.289431904818832,1.1501171010320173,243.5197280341031,927.0,48.0,8616.521709601982,100,1.0
29.0,2.1735806626073586,9.595775003194191,0.7288499628678086,209.6046649347008,114.0,0.0,1794.4099255973088,100,1.0
30.0,4.431414800579963,9.215090709656982,1.6898908788217395,238.6294723871086,170.0,3.0,2359.0632216721974,100,1.0
31.0,2.445901258806753,11.349858250792508,0.6899670885823532,200.81348248464744,1030.0,56.0,17036.137234439793,100,1.0
32.0,3.488650710527578,8.048403320469374,1.128051855032399,162.74990367082833,1229.0,42.0,14068.609004181062,100,1.0
33.0,1.9419876252628634,9.179938670043875,1.251319889480174,236.58557774787266,991.0,44.0,12906.993770081908,100,1.0
34.0,1.1044005612387633,6.570853707325088,1.064473422492581,196.74223447970934,301.0,7.0,3081.730388735477,100,1.0
35.0,2.2543224648677334,4.929987272578211,1.1059188258256145,253.23205827535918,216.0,2.0,1789.5853799458955,100,1.0
36.0,1.3349507167274965,9.645308508008375,1.1352155906273615,181.24443139945836,675.0,32.0,9510.274188896265,100,1.0
37.0,2.051686115915946,9.545008425318294,1.1360117253561155,262.92464663005717,1220.0,50.0,16436.504508398484,100,1.0
38.0,2.1319665997324937,10.308592144220107,0.1,49.5764869357495,427.0,16.0,7030.459842358049,100,1.0
39.0,0.1,9.106048964531078,0.32782420752401786,150.42060488785046,12.0,0.0,218.54517514874595,100,1.0
